customer_id,month,acquisition_channel,region,age_band,account_tier,monthly_fee,joined_on_promo
11065,2024-07,Comparison Site,London,25-34,Gold,0,TRUE
11066,2024-07,Comparison Site,North,25-34,Classic,0,TRUE
11067,2024-07,Comparison Site,North,45-54,Silver,0,TRUE
11068,2024-07,Branch,South East,45-54,Gold,18,FALSE
11069,2024-07,Online,Scotland,35-44,Classic,0,TRUE
11070,2024-07,Referral,London,18-24,Classic,0,TRUE
11071,2024-07,Online,Midlands,18-24,Silver,11,FALSE
11072,2024-07,Outbound,Midlands,35-44,Classic,0,FALSE
11074,2024-07,Branch,Midlands,65+,Gold,0,TRUE
11075,2024-07,Online,London,25-34,Silver,11,FALSE
11076,2024-07,Online,North,45-54,Silver,0,TRUE
11077,2024-07,Outbound,London,25-34,Silver,11,FALSE
11078,2024-07,Comparison Site,London,55-64,Silver,0,TRUE
11079,2024-07,Referral,South East,25-34,Classic,0,FALSE
11080,2024-07,Comparison Site,North,18-24,Gold,18,FALSE
11081,2024-07,Online,South East,55-64,Silver,0,TRUE
11082,2024-07,Online,Scotland,55-64,Classic,0,FALSE
11083,2024-07,Comparison Site,North,18-24,Silver,11,FALSE
11084,2024-07,Comparison Site,Scotland,25-34,Gold,0,TRUE
11086,2024-07,Online,South East,18-24,Platinum,28,FALSE
11087,2024-07,Comparison Site,London,55-64,Gold,0,TRUE
11088,2024-07,Comparison Site,Midlands,35-44,Silver,0,TRUE
11090,2024-07,Branch,North,55-64,Classic,0,FALSE
11091,2024-07,Referral,London,35-44,Gold,18,FALSE
11092,2024-07,Outbound,South East,45-54,Classic,0,FALSE
11093,2024-07,Outbound,South East,25-34,Silver,11,FALSE
11094,2024-07,Comparison Site,North,35-44,Silver,11,FALSE
11096,2024-07,Branch,Midlands,35-44,Gold,0,TRUE
11099,2024-07,Referral,London,35-44,Silver,11,FALSE
11100,2024-07,Branch,Midlands,18-24,Gold,18,FALSE
11101,2024-07,Comparison Site,London,25-34,Gold,0,TRUE
11102,2024-07,Comparison Site,South East,25-34,Gold,18,FALSE
11103,2024-07,Comparison Site,North,35-44,Silver,11,FALSE
11105,2024-07,Online,North,18-24,Gold,18,FALSE
11107,2024-07,Branch,Midlands,65+,Platinum,28,FALSE
11108,2024-07,Online,South East,25-34,Classic,0,FALSE
11109,2024-07,Comparison Site,London,55-64,Silver,11,FALSE
11110,2024-07,Branch,North,25-34,Gold,18,FALSE
11111,2024-07,Online,Midlands,18-24,Gold,0,TRUE
11112,2024-07,Branch,London,45-54,Platinum,0,TRUE
11114,2024-07,Comparison Site,Midlands,35-44,Classic,0,TRUE
11115,2024-07,Broker/IFA,North,55-64,Gold,0,TRUE
11116,2024-07,Online,South East,55-64,Gold,18,FALSE
11117,2024-07,Comparison Site,Scotland,18-24,Silver,11,FALSE
11118,2024-07,Comparison Site,South East,55-64,Gold,0,TRUE
11119,2024-07,Comparison Site,Scotland,45-54,Gold,18,FALSE
11120,2024-07,Broker/IFA,North,45-54,Platinum,28,FALSE
11121,2024-07,Comparison Site,Midlands,45-54,Silver,11,FALSE
11122,2024-07,Online,North,18-24,Classic,0,TRUE
11123,2024-07,Outbound,South East,65+,Silver,0,TRUE
11124,2024-07,Comparison Site,South East,18-24,Gold,0,TRUE
11125,2024-07,Branch,South East,25-34,Gold,18,FALSE
11126,2024-07,Online,Midlands,25-34,Classic,0,FALSE
11127,2024-07,Comparison Site,South East,35-44,Classic,0,FALSE
11128,2024-07,Comparison Site,South East,45-54,Classic,0,TRUE
11131,2024-07,Outbound,London,55-64,Gold,0,TRUE
11132,2024-07,Online,South East,65+,Silver,11,FALSE
11133,2024-07,Outbound,South East,45-54,Classic,0,FALSE
11134,2024-07,Online,North,35-44,Silver,11,FALSE
11135,2024-07,Comparison Site,London,55-64,Silver,0,TRUE
11136,2024-07,Online,Midlands,25-34,Silver,11,FALSE
11137,2024-07,Online,London,45-54,Silver,11,FALSE
11138,2024-07,Referral,South East,55-64,Silver,11,FALSE
11139,2024-07,Referral,North,65+,Silver,0,TRUE
11140,2024-07,Comparison Site,London,35-44,Classic,0,FALSE
11142,2024-07,Outbound,Wales & NI,45-54,Classic,0,TRUE
11143,2024-07,Outbound,South East,45-54,Classic,0,FALSE
11144,2024-07,Referral,North,55-64,Silver,11,FALSE
11145,2024-07,Outbound,Wales & NI,65+,Gold,0,TRUE
11146,2024-07,Branch,Wales & NI,18-24,Silver,11,FALSE
11147,2024-07,Comparison Site,South East,45-54,Silver,0,TRUE
11148,2024-07,Comparison Site,North,45-54,Classic,0,TRUE
11150,2024-07,Outbound,North,55-64,Gold,0,TRUE
11151,2024-07,Outbound,Scotland,45-54,Silver,0,TRUE
11153,2024-07,Branch,Midlands,45-54,Silver,11,FALSE
11154,2024-07,Comparison Site,South East,45-54,Classic,0,TRUE
11155,2024-07,Online,South East,65+,Platinum,28,FALSE
11157,2024-07,Referral,London,25-34,Gold,0,TRUE
11159,2024-07,Referral,Midlands,45-54,Gold,18,FALSE
11161,2024-07,Online,Midlands,55-64,Gold,18,FALSE
11162,2024-07,Comparison Site,North,65+,Gold,0,TRUE
11164,2024-07,Referral,North,55-64,Silver,11,FALSE
11165,2024-07,Online,Midlands,55-64,Gold,0,TRUE
11166,2024-07,Online,South East,45-54,Classic,0,FALSE
11167,2024-07,Comparison Site,North,25-34,Gold,0,TRUE
11168,2024-07,Online,South East,18-24,Silver,11,FALSE
11169,2024-07,Referral,Midlands,45-54,Platinum,28,FALSE
11170,2024-07,Comparison Site,South East,35-44,Silver,0,TRUE
11171,2024-07,Outbound,Scotland,25-34,Gold,18,FALSE
11172,2024-07,Comparison Site,North,55-64,Gold,18,FALSE
11173,2024-07,Referral,South East,25-34,Gold,18,FALSE
11174,2024-07,Outbound,Midlands,25-34,Classic,0,TRUE
11175,2024-07,Branch,Wales & NI,45-54,Silver,11,FALSE
11176,2024-07,Comparison Site,Scotland,35-44,Silver,11,FALSE
11178,2024-07,Comparison Site,London,55-64,Classic,0,TRUE
11179,2024-07,Comparison Site,Wales & NI,25-34,Silver,11,FALSE
11180,2024-07,Online,Wales & NI,65+,Silver,11,FALSE
11181,2024-07,Online,Scotland,35-44,Silver,11,FALSE
11182,2024-07,Comparison Site,Midlands,25-34,Silver,11,FALSE
11183,2024-07,Outbound,London,18-24,Classic,0,TRUE
11184,2024-07,Referral,London,18-24,Gold,18,FALSE
11185,2024-07,Outbound,South East,55-64,Gold,0,TRUE
11186,2024-07,Online,London,25-34,Classic,0,FALSE
11187,2024-07,Comparison Site,London,55-64,Classic,0,TRUE
11188,2024-07,Branch,South East,25-34,Gold,18,FALSE
11190,2024-07,Branch,Wales & NI,18-24,Gold,18,FALSE
11191,2024-07,Referral,Midlands,65+,Platinum,28,FALSE
11192,2024-07,Online,Midlands,45-54,Silver,0,TRUE
11193,2024-07,Branch,London,45-54,Gold,18,FALSE
11194,2024-07,Outbound,South East,35-44,Silver,11,FALSE
11195,2024-07,Outbound,Scotland,45-54,Silver,0,TRUE
11197,2024-07,Outbound,Midlands,45-54,Silver,0,TRUE
11198,2024-07,Online,South East,35-44,Silver,11,FALSE
11200,2024-07,Broker/IFA,South East,35-44,Classic,0,FALSE
11201,2024-07,Comparison Site,South East,25-34,Silver,0,TRUE
11202,2024-07,Online,Midlands,35-44,Classic,0,TRUE
11204,2024-07,Online,South East,18-24,Platinum,28,FALSE
11205,2024-07,Online,Wales & NI,25-34,Silver,0,TRUE
11206,2024-07,Comparison Site,London,65+,Classic,0,TRUE
11207,2024-07,Referral,Midlands,65+,Platinum,0,TRUE
11208,2024-07,Referral,Scotland,55-64,Gold,0,TRUE
11209,2024-07,Comparison Site,North,55-64,Gold,18,FALSE
11210,2024-07,Branch,South East,45-54,Classic,0,FALSE
11211,2024-07,Referral,Scotland,65+,Platinum,28,FALSE
11212,2024-07,Referral,London,18-24,Silver,11,FALSE
11213,2024-07,Online,South East,25-34,Gold,18,FALSE
11214,2024-07,Comparison Site,London,65+,Silver,0,TRUE
11215,2024-07,Broker/IFA,South East,35-44,Gold,18,FALSE
11217,2024-07,Referral,Midlands,65+,Gold,18,FALSE
11218,2024-07,Comparison Site,Wales & NI,55-64,Classic,0,TRUE
11220,2024-07,Referral,London,65+,Silver,11,FALSE
11221,2024-07,Outbound,Wales & NI,35-44,Platinum,0,TRUE
11222,2024-07,Referral,Midlands,25-34,Gold,18,FALSE
11224,2024-07,Comparison Site,London,65+,Silver,0,TRUE
11226,2024-07,Branch,North,18-24,Classic,0,TRUE
11227,2024-07,Comparison Site,North,25-34,Silver,11,FALSE
11228,2024-07,Online,Wales & NI,35-44,Silver,0,TRUE
11229,2024-07,Outbound,Midlands,45-54,Platinum,0,TRUE
11230,2024-07,Outbound,South East,65+,Silver,11,FALSE
11232,2024-07,Outbound,Scotland,35-44,Platinum,28,FALSE
11234,2024-07,Comparison Site,London,55-64,Silver,0,TRUE
11235,2024-07,Branch,South East,25-34,Platinum,28,FALSE
11236,2024-07,Referral,Scotland,35-44,Silver,11,FALSE
11237,2024-07,Branch,North,35-44,Gold,0,TRUE
11238,2024-07,Referral,London,25-34,Silver,11,FALSE
11239,2024-07,Online,Midlands,55-64,Gold,0,TRUE
11240,2024-07,Online,South East,65+,Gold,0,TRUE
11241,2024-07,Branch,Midlands,45-54,Platinum,28,FALSE
11243,2024-07,Online,Wales & NI,45-54,Classic,0,TRUE
11244,2024-07,Online,London,25-34,Gold,18,FALSE
11245,2024-07,Referral,South East,45-54,Silver,0,TRUE
11246,2024-07,Comparison Site,London,35-44,Platinum,28,FALSE
11247,2024-07,Comparison Site,Wales & NI,25-34,Classic,0,FALSE
11248,2024-07,Online,London,45-54,Platinum,28,FALSE
11249,2024-07,Online,London,18-24,Gold,18,FALSE
11250,2024-07,Referral,Midlands,55-64,Silver,0,TRUE
11251,2024-07,Referral,South East,35-44,Platinum,0,TRUE
11252,2024-07,Online,Scotland,25-34,Classic,0,FALSE
11253,2024-07,Online,Scotland,18-24,Classic,0,TRUE
11254,2024-07,Online,London,55-64,Platinum,28,FALSE
11255,2024-07,Branch,South East,25-34,Gold,0,TRUE
11256,2024-07,Online,South East,25-34,Silver,0,TRUE
11257,2024-07,Comparison Site,Midlands,35-44,Gold,0,TRUE
11258,2024-07,Outbound,South East,35-44,Classic,0,TRUE
11259,2024-07,Online,South East,25-34,Silver,0,TRUE
11260,2024-07,Online,South East,35-44,Gold,18,FALSE
11261,2024-07,Online,North,25-34,Gold,18,FALSE
11262,2024-07,Outbound,London,35-44,Classic,0,TRUE
11263,2024-07,Online,London,55-64,Gold,18,FALSE
11264,2024-07,Online,Midlands,45-54,Silver,0,TRUE
11266,2024-07,Comparison Site,North,25-34,Classic,0,TRUE
11267,2024-07,Branch,Midlands,18-24,Silver,11,FALSE
11268,2024-07,Comparison Site,Scotland,35-44,Classic,0,FALSE
11269,2024-07,Branch,North,55-64,Classic,0,FALSE
11270,2024-07,Online,Wales & NI,35-44,Silver,0,TRUE
11271,2024-07,Referral,London,35-44,Silver,11,FALSE
11272,2024-07,Online,London,55-64,Classic,0,FALSE
11273,2024-07,Referral,North,18-24,Gold,18,FALSE
11274,2024-07,Online,North,45-54,Silver,11,FALSE
11275,2024-07,Online,Scotland,18-24,Gold,0,TRUE
11276,2024-07,Outbound,Scotland,18-24,Classic,0,FALSE
11277,2024-07,Broker/IFA,Scotland,18-24,Silver,11,FALSE
11278,2024-07,Outbound,Midlands,25-34,Gold,0,TRUE
11279,2024-07,Online,London,18-24,Silver,11,FALSE
11281,2024-07,Branch,Midlands,25-34,Gold,18,FALSE
11282,2024-07,Online,North,25-34,Platinum,0,TRUE
11283,2024-07,Comparison Site,North,55-64,Classic,0,TRUE
11284,2024-07,Branch,Midlands,25-34,Platinum,28,FALSE
11285,2024-07,Online,Wales & NI,25-34,Silver,11,FALSE
11286,2024-07,Online,London,55-64,Classic,0,TRUE
11287,2024-07,Referral,Scotland,18-24,Silver,11,FALSE
11288,2024-07,Comparison Site,South East,55-64,Classic,0,TRUE
11289,2024-07,Branch,North,45-54,Gold,18,FALSE
11290,2024-07,Comparison Site,London,35-44,Silver,0,TRUE
11291,2024-07,Online,Wales & NI,45-54,Silver,0,TRUE
11292,2024-07,Branch,South East,18-24,Platinum,28,FALSE
11293,2024-07,Online,North,35-44,Classic,0,FALSE
11294,2024-07,Referral,London,35-44,Platinum,28,FALSE
11295,2024-07,Online,Scotland,55-64,Silver,0,TRUE
11296,2024-07,Outbound,North,35-44,Silver,11,FALSE
11297,2024-07,Online,South East,25-34,Silver,0,TRUE
11298,2024-07,Comparison Site,Midlands,18-24,Silver,0,TRUE
11300,2024-07,Broker/IFA,Midlands,55-64,Platinum,28,FALSE
11301,2024-07,Branch,Scotland,55-64,Gold,18,FALSE
11302,2024-07,Outbound,South East,45-54,Classic,0,TRUE
11303,2024-07,Online,Midlands,55-64,Gold,0,TRUE
11304,2024-07,Branch,Midlands,35-44,Classic,0,FALSE
11305,2024-07,Comparison Site,Wales & NI,25-34,Classic,0,FALSE
11306,2024-07,Referral,North,55-64,Silver,11,FALSE
11307,2024-07,Online,London,18-24,Classic,0,FALSE
11309,2024-07,Branch,North,45-54,Silver,11,FALSE
11310,2024-07,Comparison Site,South East,65+,Silver,11,FALSE
11311,2024-07,Branch,London,55-64,Gold,18,FALSE
11312,2024-07,Online,London,45-54,Silver,0,TRUE
11313,2024-07,Comparison Site,Wales & NI,25-34,Silver,11,FALSE
11314,2024-07,Online,London,25-34,Silver,0,TRUE
11315,2024-07,Branch,South East,35-44,Classic,0,FALSE
11316,2024-07,Broker/IFA,North,25-34,Platinum,0,TRUE
11317,2024-07,Branch,Wales & NI,35-44,Gold,18,FALSE
11318,2024-07,Branch,Midlands,35-44,Silver,11,FALSE
11319,2024-07,Branch,North,35-44,Gold,18,FALSE
11320,2024-07,Outbound,Midlands,25-34,Gold,18,FALSE
11321,2024-07,Referral,North,25-34,Gold,18,FALSE
11322,2024-07,Referral,Midlands,45-54,Classic,0,FALSE
11323,2024-07,Online,London,45-54,Gold,18,FALSE
11325,2024-07,Comparison Site,Scotland,55-64,Silver,0,TRUE
11326,2024-07,Broker/IFA,London,45-54,Gold,18,FALSE
11327,2024-07,Referral,Scotland,18-24,Gold,0,TRUE
11328,2024-07,Branch,South East,25-34,Platinum,28,FALSE
11329,2024-07,Branch,London,55-64,Silver,11,FALSE
11330,2024-07,Online,South East,55-64,Silver,0,TRUE
11331,2024-07,Online,North,55-64,Platinum,28,FALSE
11333,2024-07,Comparison Site,Midlands,45-54,Classic,0,FALSE
11334,2024-07,Outbound,Midlands,35-44,Classic,0,FALSE
11336,2024-07,Online,Midlands,25-34,Silver,11,FALSE
11337,2024-07,Referral,South East,18-24,Silver,11,FALSE
11338,2024-07,Online,North,55-64,Classic,0,FALSE
11340,2024-07,Outbound,Wales & NI,25-34,Gold,18,FALSE
11341,2024-07,Online,London,35-44,Silver,0,TRUE
11342,2024-07,Outbound,London,25-34,Silver,11,FALSE
11343,2024-07,Referral,South East,35-44,Gold,18,FALSE
11344,2024-07,Broker/IFA,Midlands,45-54,Classic,0,FALSE
11345,2024-07,Referral,South East,55-64,Silver,11,FALSE
11346,2024-07,Referral,North,35-44,Classic,0,TRUE
11347,2024-07,Referral,South East,35-44,Classic,0,TRUE
11348,2024-07,Online,London,35-44,Silver,0,TRUE
11349,2024-07,Online,London,55-64,Classic,0,FALSE
11350,2024-07,Branch,London,45-54,Silver,11,FALSE
11351,2024-07,Comparison Site,Midlands,18-24,Gold,18,FALSE
11352,2024-07,Referral,South East,35-44,Silver,11,FALSE
11353,2024-07,Comparison Site,London,45-54,Silver,11,FALSE
11354,2024-07,Referral,London,45-54,Gold,18,FALSE
11355,2024-07,Online,North,25-34,Gold,0,TRUE
11356,2024-07,Online,South East,18-24,Silver,11,FALSE
11357,2024-07,Broker/IFA,London,18-24,Gold,18,FALSE
11358,2024-07,Referral,London,35-44,Gold,0,TRUE
11359,2024-07,Comparison Site,London,18-24,Classic,0,TRUE
11360,2024-07,Outbound,Midlands,45-54,Gold,0,TRUE
11361,2024-07,Outbound,London,35-44,Gold,18,FALSE
11362,2024-07,Referral,South East,18-24,Platinum,0,TRUE
11363,2024-07,Referral,South East,65+,Silver,11,FALSE
11364,2024-07,Broker/IFA,London,45-54,Silver,11,FALSE
11365,2024-07,Branch,Midlands,18-24,Gold,18,FALSE
11366,2024-07,Comparison Site,North,45-54,Classic,0,TRUE
11367,2024-07,Outbound,North,25-34,Gold,18,FALSE
11368,2024-07,Online,Midlands,35-44,Silver,11,FALSE
11369,2024-07,Online,London,45-54,Silver,11,FALSE
11370,2024-07,Comparison Site,North,25-34,Classic,0,TRUE
11371,2024-07,Online,Midlands,55-64,Classic,0,FALSE
11372,2024-07,Online,London,25-34,Classic,0,TRUE
11373,2024-07,Online,Scotland,35-44,Silver,11,FALSE
11375,2024-07,Comparison Site,London,45-54,Silver,0,TRUE
11376,2024-07,Online,North,45-54,Silver,11,FALSE
11377,2024-07,Broker/IFA,London,18-24,Platinum,28,FALSE
11378,2024-07,Referral,Scotland,18-24,Platinum,28,FALSE
11380,2024-07,Online,South East,35-44,Silver,11,FALSE
11382,2024-07,Outbound,London,45-54,Silver,0,TRUE
11383,2024-07,Online,Scotland,25-34,Silver,11,FALSE
11384,2024-07,Outbound,South East,25-34,Silver,11,FALSE
11385,2024-07,Comparison Site,Midlands,45-54,Silver,11,FALSE
11386,2024-07,Online,North,35-44,Classic,0,TRUE
11387,2024-07,Comparison Site,London,35-44,Classic,0,TRUE
11388,2024-07,Online,London,35-44,Silver,11,FALSE
11389,2024-07,Comparison Site,South East,45-54,Silver,0,TRUE
11390,2024-07,Comparison Site,Midlands,25-34,Classic,0,FALSE
11391,2024-07,Comparison Site,London,35-44,Classic,0,TRUE
11392,2024-07,Outbound,London,18-24,Silver,0,TRUE
11393,2024-07,Comparison Site,Midlands,55-64,Silver,0,TRUE
11395,2024-07,Branch,South East,55-64,Platinum,28,FALSE
11396,2024-07,Outbound,Scotland,55-64,Gold,18,FALSE
11397,2024-07,Comparison Site,Scotland,25-34,Silver,0,TRUE
11398,2024-07,Outbound,North,45-54,Platinum,28,FALSE
11399,2024-07,Online,Wales & NI,25-34,Classic,0,FALSE
11401,2024-07,Comparison Site,South East,35-44,Gold,18,FALSE
11402,2024-07,Online,South East,25-34,Gold,0,TRUE
11404,2024-07,Outbound,London,18-24,Silver,11,FALSE
11405,2024-07,Online,London,25-34,Silver,11,FALSE
11406,2024-07,Comparison Site,Scotland,25-34,Silver,11,FALSE
11407,2024-07,Online,Scotland,45-54,Gold,0,TRUE
11408,2024-07,Comparison Site,Midlands,45-54,Classic,0,TRUE
11409,2024-07,Comparison Site,Midlands,65+,Classic,0,TRUE
11410,2024-07,Online,Midlands,18-24,Gold,0,TRUE
11412,2024-07,Comparison Site,Wales & NI,45-54,Classic,0,FALSE
11413,2024-07,Online,Midlands,45-54,Classic,0,FALSE
11414,2024-07,Comparison Site,Scotland,25-34,Silver,0,TRUE
11415,2024-07,Referral,North,55-64,Platinum,28,FALSE
11416,2024-07,Broker/IFA,North,35-44,Platinum,28,FALSE
11417,2024-07,Broker/IFA,Midlands,25-34,Platinum,28,FALSE
11418,2024-07,Comparison Site,South East,25-34,Classic,0,FALSE
11419,2024-07,Online,Wales & NI,35-44,Silver,11,FALSE
11421,2024-07,Broker/IFA,Midlands,35-44,Gold,18,FALSE
11422,2024-07,Branch,London,55-64,Classic,0,FALSE
11424,2024-07,Outbound,London,35-44,Gold,0,TRUE
11425,2024-07,Branch,North,35-44,Platinum,28,FALSE
11426,2024-07,Outbound,Midlands,55-64,Gold,0,TRUE
11427,2024-07,Branch,Wales & NI,35-44,Gold,18,FALSE
11428,2024-07,Comparison Site,Wales & NI,45-54,Classic,0,TRUE
11429,2024-07,Referral,South East,35-44,Gold,18,FALSE
11430,2024-07,Comparison Site,Midlands,25-34,Silver,0,TRUE
11431,2024-07,Comparison Site,Wales & NI,35-44,Silver,11,FALSE
11432,2024-07,Outbound,South East,35-44,Silver,0,TRUE
11433,2024-07,Online,London,45-54,Silver,11,FALSE
11434,2024-07,Online,London,35-44,Platinum,0,TRUE
11435,2024-07,Online,North,65+,Gold,0,TRUE
11436,2024-07,Online,London,45-54,Gold,18,FALSE
11437,2024-07,Referral,Midlands,45-54,Silver,0,TRUE
11439,2024-07,Online,South East,45-54,Silver,11,FALSE
11440,2024-07,Broker/IFA,North,35-44,Gold,18,FALSE
11441,2024-07,Online,South East,45-54,Silver,0,TRUE
11442,2024-07,Referral,Wales & NI,65+,Gold,0,TRUE
11443,2024-07,Broker/IFA,London,35-44,Gold,18,FALSE
11444,2024-07,Comparison Site,London,55-64,Silver,0,TRUE
11445,2024-07,Online,London,25-34,Silver,11,FALSE
11446,2024-07,Comparison Site,Scotland,35-44,Gold,18,FALSE
11447,2024-07,Comparison Site,Wales & NI,18-24,Gold,18,FALSE
11448,2024-07,Comparison Site,Wales & NI,35-44,Silver,0,TRUE
11449,2024-07,Online,Midlands,18-24,Platinum,28,FALSE
11450,2024-07,Broker/IFA,South East,25-34,Gold,0,TRUE
11451,2024-07,Online,London,35-44,Silver,0,TRUE
11452,2024-07,Outbound,Midlands,55-64,Silver,0,TRUE
11453,2024-07,Broker/IFA,Midlands,45-54,Platinum,28,FALSE
11454,2024-07,Online,Wales & NI,25-34,Silver,0,TRUE
11455,2024-07,Referral,Scotland,65+,Gold,18,FALSE
11456,2024-07,Comparison Site,Midlands,45-54,Silver,0,TRUE
11458,2024-07,Outbound,North,25-34,Classic,0,FALSE
11459,2024-07,Online,South East,25-34,Gold,18,FALSE
11460,2024-07,Referral,North,35-44,Gold,18,FALSE
11461,2024-07,Broker/IFA,South East,45-54,Gold,18,FALSE
11462,2024-07,Online,London,35-44,Gold,18,FALSE
11463,2024-07,Outbound,Wales & NI,55-64,Gold,18,FALSE
11464,2024-07,Online,London,25-34,Classic,0,FALSE
11465,2024-07,Comparison Site,London,25-34,Classic,0,TRUE
11466,2024-07,Online,North,25-34,Silver,11,FALSE
11467,2024-07,Comparison Site,London,45-54,Gold,18,FALSE
11469,2024-07,Online,London,18-24,Silver,0,TRUE
11470,2024-07,Outbound,South East,25-34,Gold,18,FALSE
11471,2024-07,Comparison Site,Midlands,18-24,Classic,0,TRUE
11474,2024-07,Branch,North,35-44,Gold,18,FALSE
11475,2024-07,Referral,Midlands,18-24,Gold,18,FALSE
11476,2024-07,Comparison Site,North,45-54,Silver,11,FALSE
11477,2024-07,Online,Midlands,25-34,Platinum,28,FALSE
11478,2024-07,Online,London,45-54,Gold,18,FALSE
11479,2024-07,Comparison Site,North,65+,Gold,0,TRUE
11480,2024-07,Comparison Site,South East,25-34,Silver,0,TRUE
11481,2024-07,Outbound,South East,25-34,Classic,0,TRUE
11482,2024-07,Outbound,Midlands,25-34,Silver,11,FALSE
11483,2024-07,Online,London,45-54,Silver,11,FALSE
11484,2024-07,Outbound,Midlands,25-34,Silver,11,FALSE
11485,2024-07,Comparison Site,Wales & NI,25-34,Classic,0,TRUE
11486,2024-07,Broker/IFA,North,35-44,Gold,18,FALSE
11487,2024-07,Outbound,South East,35-44,Platinum,28,FALSE
11488,2024-07,Branch,Midlands,45-54,Silver,11,FALSE
11489,2024-07,Online,South East,55-64,Platinum,28,FALSE
11490,2024-07,Comparison Site,London,18-24,Silver,11,FALSE
11491,2024-07,Comparison Site,South East,25-34,Classic,0,FALSE
11492,2024-07,Broker/IFA,London,35-44,Gold,18,FALSE
11493,2024-07,Branch,North,25-34,Platinum,28,FALSE
11494,2024-07,Online,London,25-34,Classic,0,TRUE
11495,2024-07,Referral,Scotland,45-54,Silver,11,FALSE
11496,2024-07,Comparison Site,London,65+,Silver,11,FALSE
11497,2024-07,Comparison Site,Midlands,25-34,Gold,0,TRUE
11498,2024-07,Comparison Site,North,35-44,Silver,11,FALSE
11499,2024-07,Online,Scotland,45-54,Silver,11,FALSE
11500,2024-07,Comparison Site,Midlands,35-44,Classic,0,FALSE
11501,2024-07,Online,North,18-24,Silver,11,FALSE
11503,2024-07,Outbound,London,35-44,Classic,0,TRUE
11504,2024-07,Referral,London,35-44,Silver,11,FALSE
11505,2024-07,Comparison Site,North,25-34,Silver,0,TRUE
11507,2024-07,Referral,London,18-24,Gold,18,FALSE
11508,2024-07,Comparison Site,North,45-54,Silver,11,FALSE
11509,2024-07,Online,South East,45-54,Gold,18,FALSE
11510,2024-07,Referral,London,25-34,Silver,11,FALSE
11511,2024-07,Comparison Site,Midlands,55-64,Classic,0,TRUE
11512,2024-07,Online,South East,25-34,Platinum,28,FALSE
11513,2024-07,Comparison Site,South East,35-44,Classic,0,TRUE
11514,2024-07,Comparison Site,North,45-54,Silver,0,TRUE
11515,2024-07,Branch,Scotland,25-34,Platinum,28,FALSE
