signup_month,last_active,tenure_months,channel,age_band,region,first_plan,last_plan,total_revenue,max_paid,joined_on_promo,ever_paid,churned,reason_code
2024-11,2024-12,2,Branch,35-44,London,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Outbound,25-34,London,Classic,Classic,0,0,True,False,False,
2024-11,2024-12,2,Outbound,35-44,North,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Outbound,45-54,London,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Outbound,25-34,North,Silver,Silver,0,0,True,False,False,Moved abroad
2024-11,2024-12,2,Outbound,25-34,Midlands,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Online,55-64,Midlands,Gold,Gold,0,0,True,False,False,
2024-11,2024-12,2,Online,25-34,North,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Comparison Site,55-64,Midlands,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Broker/IFA,45-54,London,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Branch,45-54,London,Platinum,Platinum,56,28,False,True,False,
2024-11,2024-12,2,Referral,45-54,London,Classic,Classic,0,0,True,False,False,
2024-11,2024-12,2,Branch,35-44,Midlands,Platinum,Platinum,56,28,False,True,False,
2024-11,2024-12,2,Comparison Site,25-34,Wales & NI,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,18-24,London,Platinum,Platinum,0,0,True,False,False,
2024-11,2024-12,2,Outbound,45-54,Midlands,Gold,Gold,36,18,False,True,False,
2024-11,2024-11,1,Outbound,35-44,South East,Classic,Classic,0,0,True,False,True,
2024-11,2024-12,2,Online,25-34,London,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Online,45-54,South East,Classic,Classic,0,0,True,False,False,
2024-11,2024-11,1,Referral,55-64,London,Classic,Classic,0,0,False,False,True,
2024-11,2024-12,2,Comparison Site,45-54,South East,Classic,Classic,0,0,True,False,False,Fees too high
2024-11,2024-12,2,Branch,18-24,London,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Comparison Site,25-34,Midlands,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Outbound,18-24,Midlands,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,45-54,South East,Classic,Classic,0,0,True,False,False,
2024-11,2024-12,2,Broker/IFA,55-64,South East,Platinum,Platinum,56,28,False,True,False,
2024-11,2024-11,1,Outbound,18-24,Scotland,Classic,Classic,0,0,True,False,True,Switched provider
2024-11,2024-12,2,Comparison Site,55-64,London,Platinum,Platinum,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,35-44,London,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Branch,45-54,Midlands,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Branch,45-54,South East,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Outbound,35-44,North,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Comparison Site,35-44,South East,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Outbound,25-34,Midlands,Classic,Classic,0,0,True,False,False,
2024-11,2024-12,2,Broker/IFA,35-44,North,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Comparison Site,35-44,Wales & NI,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Online,55-64,London,Gold,Gold,0,0,True,False,False,Fees too high
2024-11,2024-12,2,Referral,35-44,South East,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Outbound,45-54,South East,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Online,55-64,Wales & NI,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Online,25-34,South East,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Branch,45-54,North,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Online,45-54,London,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,35-44,South East,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,18-24,Scotland,Classic,Classic,0,0,False,False,False,Switched provider
2024-11,2024-12,2,Online,35-44,Midlands,Gold,Gold,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,25-34,Midlands,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Online,35-44,South East,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Online,25-34,Scotland,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Broker/IFA,55-64,South East,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Online,25-34,South East,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Online,35-44,London,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,18-24,London,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Referral,35-44,North,Gold,Silver,29,18,False,True,False,
2024-11,2024-12,2,Referral,25-34,London,Platinum,Platinum,56,28,False,True,False,
2024-11,2024-12,2,Online,25-34,Midlands,Gold,Gold,0,0,True,False,False,
2024-11,2024-12,2,Online,18-24,London,Classic,Classic,0,0,True,False,False,
2024-11,2024-11,1,Online,25-34,London,Classic,Classic,0,0,True,False,True,Fees too high
2024-11,2024-12,2,Branch,25-34,North,Classic,Classic,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,25-34,Wales & NI,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Online,18-24,London,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Branch,35-44,North,Gold,Platinum,0,0,True,False,False,
2024-11,2024-11,1,Comparison Site,55-64,South East,Classic,Classic,0,0,True,False,True,
2024-11,2024-12,2,Comparison Site,45-54,London,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Referral,35-44,Midlands,Platinum,Platinum,56,28,False,True,False,
2024-11,2024-12,2,Branch,25-34,South East,Platinum,Platinum,56,28,False,True,False,
2024-11,2024-11,1,Online,45-54,London,Classic,Classic,0,0,True,False,True,
2024-11,2024-12,2,Comparison Site,45-54,Midlands,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Online,55-64,London,Gold,Gold,0,0,True,False,False,
2024-11,2024-12,2,Branch,25-34,South East,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Comparison Site,45-54,South East,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Referral,55-64,Wales & NI,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Referral,35-44,Midlands,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Broker/IFA,25-34,North,Platinum,Platinum,56,28,False,True,False,
2024-11,2024-12,2,Comparison Site,25-34,North,Classic,Classic,0,0,True,False,False,
2024-11,2024-12,2,Branch,18-24,Scotland,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Comparison Site,25-34,Midlands,Classic,Classic,0,0,False,False,False,
2024-11,2024-11,1,Comparison Site,45-54,North,Silver,Silver,0,0,True,False,True,Fees too high
2024-11,2024-12,2,Online,25-34,Midlands,Classic,Classic,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,25-34,South East,Classic,Classic,0,0,True,False,False,
2024-11,2024-12,2,Referral,45-54,Wales & NI,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Comparison Site,45-54,North,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Branch,35-44,Midlands,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Outbound,35-44,London,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Referral,18-24,South East,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Referral,25-34,South East,Platinum,Platinum,0,0,True,False,False,
2024-11,2024-12,2,Online,18-24,Midlands,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Comparison Site,25-34,Scotland,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Online,45-54,South East,Silver,Silver,22,11,False,True,False,Unknown
2024-11,2024-12,2,Comparison Site,25-34,London,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,45-54,London,Gold,Gold,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,25-34,Midlands,Gold,Gold,0,0,True,False,False,
2024-11,2024-12,2,Online,25-34,London,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,65+,London,Gold,Gold,0,0,True,False,False,
2024-11,2024-12,2,Online,45-54,North,Gold,Silver,29,18,False,True,False,
2024-11,2024-12,2,Online,45-54,South East,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,45-54,North,Classic,Classic,0,0,True,False,False,Fees too high
2024-11,2024-12,2,Comparison Site,25-34,London,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Referral,25-34,Midlands,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Online,25-34,North,Gold,Gold,36,18,False,True,False,
2024-11,2024-11,1,Comparison Site,25-34,London,Classic,Classic,0,0,True,False,True,Fees too high
2024-11,2024-12,2,Online,55-64,South East,Platinum,Gold,46,28,False,True,False,
2024-11,2024-12,2,Branch,35-44,Wales & NI,Platinum,Platinum,56,28,False,True,False,
2024-11,2024-12,2,Outbound,45-54,North,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Branch,55-64,South East,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Branch,45-54,Midlands,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Branch,55-64,South East,Silver,Silver,22,11,False,True,False,
2024-11,2024-11,1,Comparison Site,18-24,Scotland,Classic,Classic,0,0,True,False,True,Switched provider
2024-11,2024-12,2,Branch,25-34,Scotland,Silver,Classic,11,11,False,True,False,
2024-11,2024-12,2,Branch,35-44,Midlands,Gold,Gold,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,45-54,South East,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Branch,35-44,South East,Gold,Gold,36,18,False,True,False,
2024-11,2024-11,1,Online,25-34,Midlands,Classic,Classic,0,0,True,False,True,Poor service
2024-11,2024-12,2,Branch,25-34,London,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Comparison Site,25-34,South East,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,18-24,Midlands,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Online,35-44,North,Gold,Gold,0,0,True,False,False,
2024-11,2024-12,2,Referral,35-44,South East,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Comparison Site,18-24,London,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Referral,35-44,London,Platinum,Platinum,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,35-44,North,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Referral,65+,North,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Online,18-24,Midlands,Gold,Gold,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,35-44,North,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Referral,45-54,Scotland,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Comparison Site,18-24,London,Classic,Classic,0,0,True,False,False,
2024-11,2024-12,2,Online,45-54,South East,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Branch,55-64,London,Platinum,Platinum,56,28,False,True,False,
2024-11,2024-12,2,Online,55-64,London,Gold,Gold,0,0,True,False,False,
2024-11,2024-12,2,Branch,35-44,North,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,45-54,London,Classic,Classic,0,0,True,False,False,
2024-11,2024-12,2,Branch,35-44,Midlands,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Branch,45-54,Midlands,Silver,Gold,29,18,False,True,False,
2024-11,2024-12,2,Comparison Site,45-54,Wales & NI,Silver,Silver,0,0,True,False,False,Switched provider
2024-11,2024-11,1,Comparison Site,65+,Scotland,Classic,Classic,0,0,False,False,True,Switched provider
2024-11,2024-12,2,Referral,35-44,North,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Referral,35-44,Midlands,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Online,65+,London,Platinum,Platinum,56,28,False,True,False,
2024-11,2024-12,2,Branch,35-44,Wales & NI,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Online,25-34,South East,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Referral,65+,London,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Broker/IFA,35-44,Scotland,Silver,Classic,11,11,False,True,False,
2024-11,2024-12,2,Comparison Site,25-34,North,Silver,Silver,0,0,True,False,False,
2024-11,2024-11,1,Online,35-44,South East,Silver,Silver,11,11,False,True,True,Unknown
2024-11,2024-12,2,Comparison Site,18-24,London,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Outbound,18-24,South East,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Comparison Site,25-34,Scotland,Classic,Classic,0,0,False,False,False,Switched provider
2024-11,2024-12,2,Branch,35-44,Midlands,Platinum,Platinum,56,28,False,True,False,
2024-11,2024-12,2,Branch,55-64,Scotland,Platinum,Platinum,56,28,False,True,False,
2024-11,2024-12,2,Online,55-64,Wales & NI,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Outbound,35-44,Scotland,Platinum,Platinum,0,0,True,False,False,
2024-11,2024-12,2,Online,25-34,London,Gold,Platinum,46,28,False,True,False,
2024-11,2024-12,2,Referral,25-34,Midlands,Platinum,Platinum,56,28,False,True,False,
2024-11,2024-12,2,Broker/IFA,18-24,North,Platinum,Platinum,56,28,False,True,False,
2024-11,2024-12,2,Online,45-54,Midlands,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Comparison Site,45-54,Scotland,Platinum,Platinum,0,0,True,False,False,
2024-11,2024-12,2,Online,45-54,London,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Outbound,45-54,Midlands,Classic,Classic,0,0,False,False,False,
2024-11,2024-11,1,Branch,25-34,South East,Gold,Gold,0,0,True,False,True,
2024-11,2024-12,2,Referral,55-64,Wales & NI,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Online,55-64,Midlands,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Comparison Site,45-54,South East,Classic,Classic,0,0,True,False,False,
2024-11,2024-12,2,Online,55-64,North,Platinum,Platinum,56,28,False,True,False,
2024-11,2024-12,2,Online,55-64,London,Classic,Silver,11,11,False,True,False,
2024-11,2024-12,2,Branch,55-64,London,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,25-34,South East,Classic,Classic,0,0,True,False,False,
2024-11,2024-12,2,Branch,25-34,North,Gold,Platinum,46,28,False,True,False,
2024-11,2024-12,2,Referral,25-34,Wales & NI,Platinum,Platinum,56,28,False,True,False,
2024-11,2024-12,2,Comparison Site,35-44,North,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Outbound,35-44,North,Silver,Gold,0,0,True,False,False,
2024-11,2024-12,2,Online,55-64,Midlands,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Comparison Site,35-44,North,Silver,Silver,0,0,True,False,False,
2024-11,2024-11,1,Branch,35-44,London,Classic,Classic,0,0,True,False,True,Poor service
2024-11,2024-12,2,Referral,18-24,London,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Broker/IFA,45-54,London,Gold,Silver,29,18,False,True,False,Unknown
2024-11,2024-12,2,Online,18-24,Scotland,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,18-24,Midlands,Classic,Classic,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,25-34,Scotland,Classic,Classic,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,25-34,Midlands,Classic,Classic,0,0,False,False,False,Switched provider
2024-11,2024-12,2,Referral,18-24,North,Platinum,Platinum,56,28,False,True,False,
2024-11,2024-12,2,Online,45-54,South East,Gold,Gold,0,0,True,False,False,
2024-11,2024-12,2,Outbound,55-64,South East,Gold,Gold,0,0,True,False,False,
2024-11,2024-12,2,Online,35-44,North,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Online,35-44,North,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Online,18-24,South East,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Online,65+,North,Gold,Gold,36,18,False,True,False,
2024-11,2024-11,1,Online,25-34,South East,Classic,Classic,0,0,True,False,True,Switched provider
2024-11,2024-12,2,Comparison Site,18-24,South East,Platinum,Platinum,0,0,True,False,False,
2024-11,2024-12,2,Outbound,25-34,London,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Branch,25-34,London,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Outbound,35-44,Midlands,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Online,65+,London,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Broker/IFA,35-44,South East,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Online,45-54,Midlands,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Online,45-54,North,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Online,18-24,North,Gold,Gold,36,18,False,True,False,
2024-11,2024-12,2,Referral,35-44,Midlands,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Comparison Site,25-34,South East,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Online,45-54,London,Platinum,Platinum,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,25-34,London,Classic,Classic,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,65+,North,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Online,25-34,North,Classic,Classic,0,0,False,False,False,
2024-11,2024-12,2,Outbound,35-44,North,Gold,Gold,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,25-34,Scotland,Silver,Silver,22,11,False,True,False,
2024-11,2024-12,2,Online,35-44,Wales & NI,Platinum,Platinum,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,35-44,London,Classic,Classic,0,0,True,False,False,
2024-11,2024-12,2,Online,55-64,London,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,35-44,South East,Silver,Silver,0,0,True,False,False,
2024-11,2024-12,2,Branch,45-54,London,Classic,Silver,11,11,False,True,False,
2024-11,2024-12,2,Online,65+,Midlands,Gold,Gold,0,0,True,False,False,
2024-11,2024-12,2,Comparison Site,65+,London,Silver,Silver,0,0,True,False,False,
2024-12,2024-12,1,Outbound,35-44,London,Classic,Classic,0,0,False,False,False,
2024-12,2024-12,1,Referral,35-44,South East,Gold,Gold,18,18,False,True,False,
2024-12,2024-12,1,Outbound,35-44,North,Silver,Silver,0,0,True,False,False,
2024-12,2024-12,1,Referral,25-34,North,Silver,Silver,11,11,False,True,False,
2024-12,2024-12,1,Online,55-64,Midlands,Classic,Classic,0,0,True,False,False,Fees too high
2024-12,2024-12,1,Referral,55-64,North,Platinum,Platinum,28,28,False,True,False,
2024-12,2024-12,1,Branch,25-34,Midlands,Platinum,Platinum,28,28,False,True,False,
2024-12,2024-12,1,Referral,35-44,North,Silver,Silver,11,11,False,True,False,
2024-12,2024-12,1,Online,25-34,Midlands,Silver,Silver,0,0,True,False,False,
2024-12,2024-12,1,Online,55-64,South East,Silver,Silver,11,11,False,True,False,
2024-12,2024-12,1,Online,35-44,Midlands,Classic,Classic,0,0,False,False,False,
2024-12,2024-12,1,Referral,25-34,Midlands,Classic,Classic,0,0,False,False,False,
2024-12,2024-12,1,Outbound,45-54,South East,Gold,Gold,0,0,True,False,False,
2024-12,2024-12,1,Branch,18-24,Wales & NI,Classic,Classic,0,0,False,False,False,Unknown
2024-12,2024-12,1,Online,25-34,Scotland,Silver,Silver,0,0,True,False,False,
2024-12,2024-12,1,Online,55-64,Wales & NI,Silver,Silver,11,11,False,True,False,
2024-12,2024-12,1,Comparison Site,25-34,North,Silver,Silver,11,11,False,True,False,Fees too high
2024-12,2024-12,1,Referral,35-44,South East,Gold,Gold,0,0,True,False,False,
2024-12,2024-12,1,Referral,25-34,Scotland,Platinum,Platinum,28,28,False,True,False,
2024-12,2024-12,1,Branch,45-54,London,Gold,Gold,0,0,True,False,False,
2024-12,2024-12,1,Online,55-64,Midlands,Classic,Classic,0,0,True,False,False,
2024-12,2024-12,1,Branch,35-44,South East,Platinum,Platinum,28,28,False,True,False,
2024-12,2024-12,1,Online,65+,North,Classic,Classic,0,0,False,False,False,
2024-12,2024-12,1,Referral,18-24,North,Silver,Silver,11,11,False,True,False,
2024-12,2024-12,1,Outbound,35-44,Scotland,Classic,Classic,0,0,False,False,False,
2024-12,2024-12,1,Comparison Site,55-64,South East,Silver,Silver,11,11,False,True,False,
2024-12,2024-12,1,Outbound,45-54,South East,Classic,Classic,0,0,False,False,False,
2024-12,2024-12,1,Outbound,18-24,Midlands,Silver,Silver,11,11,False,True,False,
2024-12,2024-12,1,Outbound,25-34,North,Platinum,Platinum,28,28,False,True,False,
2024-12,2024-12,1,Branch,45-54,North,Gold,Gold,18,18,False,True,False,
